CustomerID,TransactionDate,TransactionAmount
CUST10136,2025-02-28,483.42
CUST10338,2024-07-26,891.02
CUST10381,2025-06-23,140.83
CUST10252,2023-01-05,922.84
CUST10169,2023-02-19,550.51
CUST10801,2024-12-06,521.68
CUST10114,2025-04-16,1783.64
CUST10092,2024-05-17,2474.68
CUST10351,2025-01-08,1230.17
CUST10203,2024-12-29,1316.74
CUST10086,2025-05-12,679.53
CUST10689,2022-09-14,1103.08
CUST10157,2024-09-01,644.09
CUST10374,2024-11-24,730.17
CUST10172,2024-12-13,1081.59
CUST10842,2024-10-24,1656.62
CUST10902,2025-03-06,1847.85
CUST10666,2022-03-06,283.41
CUST10979,2024-05-23,317.5
CUST10118,2025-04-08,1641.39
CUST10246,2025-05-05,430.55
CUST10732,2024-05-05,461.41
CUST10481,2025-05-16,272.73
CUST10773,2024-02-23,1527.82
CUST10465,2025-04-11,75.48
CUST10852,2024-07-13,608.9
CUST10855,2025-05-16,1805.95
CUST10167,2024-03-15,1150.15
CUST10489,2024-11-14,1165.6
CUST10650,2023-04-25,1270.47
CUST10112,2024-10-29,1858.55
CUST10071,2023-04-29,1652.03
CUST10482,2024-03-04,766.09
CUST10107,2024-05-05,1773.88
CUST10536,2025-03-29,1305.15
CUST10675,2023-09-16,701.95
CUST10360,2023-09-26,597.58
CUST10690,2025-05-22,1490.99
CUST10425,2023-02-13,717.24
CUST10424,2025-05-15,3368.43
CUST10334,2024-03-14,1499.39
CUST10841,2025-04-03,1865.64
CUST10357,2025-02-06,1611.27
CUST10035,2023-10-11,1360.33
CUST10370,2024-12-13,945.42
CUST10520,2024-09-03,680.9
CUST10339,2023-08-08,980.14
CUST10457,2024-12-05,1197.67
CUST10035,2023-12-07,130.56
CUST10977,2025-04-06,894.9
CUST10160,2025-01-14,377.34
CUST10166,2024-04-13,442.12
CUST10137,2023-01-24,367.75
CUST10107,2025-01-01,920.23
CUST10167,2025-06-29,1219.34
CUST10309,2024-10-17,744.21
CUST10642,2022-03-14,954.32
CUST10700,2024-08-28,632.68
CUST10358,2024-12-05,642.12
CUST10966,2025-02-26,261.42
CUST10240,2025-01-21,904.82
CUST10680,2024-11-09,1302.12
CUST10648,2021-08-11,1250.53
CUST10899,2022-12-27,299.12
CUST10237,2025-01-12,867.74
CUST10989,2023-04-28,1057.72
CUST10616,2024-02-08,822.19
CUST10353,2023-11-08,2401.02
CUST10029,2024-06-09,211.9
CUST10597,2023-05-06,453.17
CUST10338,2024-12-16,789.86
CUST10960,2024-09-29,507.38
CUST10988,2024-08-10,314.65
CUST10861,2024-12-25,605.34
CUST10771,2023-06-02,441.35
CUST10854,2024-05-24,1442.75
CUST10593,2025-02-12,1038.29
CUST10156,2024-05-15,963.48
CUST10770,2024-10-31,186.49
CUST10073,2025-03-03,315.76
CUST10085,2024-07-05,987.08
CUST10376,2023-04-20,914.9
CUST10582,2023-06-27,1182.31
CUST10656,2022-06-07,1179.74
CUST10824,2023-07-15,569.99
CUST10543,2025-01-12,1103.86
CUST10357,2023-11-11,643.7
CUST10960,2023-01-08,259.04
CUST10485,2023-01-12,561.99
CUST10477,2023-09-12,1245.2
CUST10980,2023-07-15,286.98
CUST10809,2024-04-17,1091.41
CUST10359,2024-07-08,1554.73
CUST10797,2025-05-31,1435.24
CUST10654,2024-10-09,1737.39
CUST10090,2025-02-27,1055.49
CUST10817,2023-01-07,1186.56
CUST10467,2024-10-19,410.09
CUST10640,2024-12-31,1681.47
CUST10766,2023-04-29,721.43
CUST10429,2025-07-14,712.43
CUST10959,2021-05-24,689.86
CUST10062,2025-04-15,437.84
CUST10392,2023-10-06,1319.33
CUST10203,2023-12-05,149.4
CUST10765,2021-11-14,720.47
CUST10572,2025-02-01,1273.16
CUST10301,2023-06-16,2212.16
CUST10038,2023-11-29,502.62
CUST10334,2025-03-07,1616.27
CUST10227,2025-01-12,100.32
CUST10674,2025-05-13,1042.94
CUST10404,2025-07-12,660.55
CUST10747,2024-11-29,2607.36
CUST10879,2022-06-18,571.89
CUST10017,2025-05-09,438.08
CUST10874,2024-02-21,515.1
CUST10403,2022-11-15,2389.34
CUST10504,2023-09-26,793.8
CUST10446,2024-02-25,818.4
CUST10306,2025-06-01,731.52
CUST10454,2024-03-01,431.06
CUST10217,2022-01-02,2104.94
CUST10930,2022-04-27,261.99
CUST10643,2023-10-21,1420.54
CUST10392,2024-11-24,746.51
CUST10981,2025-05-30,1814.01
CUST10584,2025-02-09,172.01
CUST10274,2024-10-31,685.71
CUST10091,2021-11-20,670.7
CUST10151,2024-05-04,804.68
CUST10831,2023-07-20,1103.73
CUST10006,2022-03-21,795.44
CUST10248,2022-10-18,1048.39
CUST10876,2025-01-07,3714.45
CUST10987,2022-11-09,2911.47
CUST10499,2025-06-21,1921.15
CUST10320,2022-12-06,217.77
CUST10323,2024-05-23,205.75
CUST10085,2023-06-28,770.37
CUST10313,2025-06-13,271.69
CUST10987,2022-07-03,2435.22
CUST10941,2024-01-28,2178.09
CUST10976,2025-04-12,798.23
CUST10679,2023-11-27,783.03
CUST10147,2024-10-15,384.89
CUST10915,2025-07-16,158.96
CUST10176,2023-02-09,625.12
CUST10001,2024-06-18,1178.89
CUST10525,2020-12-31,1375.38
CUST10207,2021-12-03,865.63
CUST10519,2024-01-02,757.83
CUST10752,2024-10-27,1157.57
CUST10523,2023-12-12,1166.8
CUST10061,2025-07-20,851.39
CUST10272,2021-12-17,908.84
CUST10830,2025-01-16,938.63
CUST10482,2025-05-19,812.03
CUST10097,2020-12-26,940.18
CUST10267,2024-01-06,697.1
CUST10340,2022-05-18,575.11
CUST10305,2024-03-18,737.77
CUST10285,2024-06-12,3406.21
CUST10371,2025-05-14,712.67
CUST10653,2024-11-20,874.65
CUST10787,2023-07-12,551.74
CUST10233,2025-05-12,788.57
CUST10950,2025-01-26,2263.63
CUST10677,2025-02-14,956.6
CUST10558,2022-10-30,1139.05
CUST10804,2024-09-21,527.74
CUST10197,2024-06-23,1544.3
CUST10631,2025-07-15,841.68
CUST10467,2024-09-01,1465.64
CUST10067,2022-01-15,1424.3
CUST10559,2024-02-26,1109.9
CUST10593,2024-12-09,4013.02
CUST10768,2024-12-07,694.44
CUST10710,2024-05-08,225.51
CUST10681,2022-08-01,1160.0
CUST10274,2024-02-08,392.64
CUST10386,2025-04-07,473.97
CUST10143,2024-12-12,780.06
CUST10563,2024-07-17,1101.93
CUST10146,2024-09-28,719.46
CUST10096,2023-08-09,409.97
CUST10344,2024-09-10,635.02
CUST10660,2025-01-19,1243.49
CUST10123,2025-06-24,967.34
CUST10304,2025-01-20,1399.76
CUST10148,2023-11-17,303.97
CUST10907,2024-05-25,1177.96
CUST10053,2023-09-15,1440.41
CUST10154,2021-06-01,655.19
CUST10664,2023-09-14,546.32
CUST10966,2024-05-20,826.25
CUST10893,2023-01-10,1634.3
CUST10576,2024-11-12,612.41
CUST10015,2024-11-11,75.02
CUST10731,2024-08-12,371.83
CUST10662,2024-11-07,1653.5
CUST10416,2023-04-30,246.93
CUST10732,2023-09-07,2636.39
CUST10706,2025-03-07,530.12
CUST10161,2023-01-07,535.32
CUST10240,2024-02-15,2677.42
CUST10095,2022-03-28,298.74
CUST10204,2023-01-31,975.88
CUST10272,2025-05-21,1646.21
CUST10467,2025-05-21,664.9
CUST10134,2023-12-22,1783.4
CUST10834,2023-01-03,295.49
CUST10484,2023-04-10,502.24
CUST10844,2024-09-18,1083.48
CUST10181,2023-12-22,1042.78
CUST10434,2022-01-22,1627.56
CUST10381,2023-07-21,1073.59
CUST10305,2024-12-01,718.36
CUST10023,2023-04-20,445.44
CUST10387,2025-07-01,1257.8
CUST10086,2022-10-30,979.09
CUST10279,2025-04-08,1010.5
CUST10822,2023-11-27,311.34
CUST10141,2025-02-10,2056.39
CUST10587,2022-04-26,1674.74
CUST10897,2022-07-30,1388.32
CUST10897,2022-09-12,1852.67
CUST10493,2023-03-05,1574.18
CUST10868,2024-04-28,560.9
CUST10007,2025-05-05,1283.58
CUST10308,2021-09-05,771.43
CUST10896,2023-03-28,2117.63
CUST10681,2022-03-17,691.06
CUST10822,2024-07-11,1313.02
CUST10828,2025-07-06,730.68
CUST10183,2025-03-02,147.99
CUST10375,2025-04-17,631.79
CUST10852,2022-02-14,615.48
CUST10165,2022-03-31,773.96
CUST10075,2024-02-04,355.66
CUST10273,2023-03-31,859.45
CUST10006,2022-07-18,2580.73
CUST10131,2023-10-24,1116.31
CUST10348,2024-09-16,1628.22
CUST10682,2024-11-26,933.69
CUST10791,2024-04-29,2055.46
CUST10849,2022-07-23,157.74
CUST10783,2024-09-24,883.96
CUST10369,2024-10-19,434.94
CUST10524,2023-08-29,49.46
CUST10554,2022-06-10,813.22
CUST10671,2023-02-18,236.61
CUST10681,2024-02-06,989.52
CUST10834,2022-02-10,848.74
CUST10157,2025-04-30,343.88
CUST10113,2025-04-21,1618.2
CUST10797,2025-05-17,828.9
CUST10776,2022-05-02,522.87
CUST10207,2022-09-25,1012.16
CUST10993,2024-04-21,1226.46
CUST10459,2024-11-02,1446.54
CUST10283,2025-01-01,1418.41
CUST10676,2023-09-15,705.83
CUST10642,2022-03-20,1122.6
CUST10211,2025-01-23,180.48
CUST10955,2023-10-28,2024.84
CUST10769,2023-11-08,1008.83
CUST10214,2024-09-27,2104.69
CUST10459,2023-09-23,193.89
CUST10832,2024-11-25,741.76
CUST10205,2023-08-03,624.1
CUST10528,2025-06-12,1502.88
CUST10076,2023-06-20,1624.2
CUST10093,2023-09-08,1645.33
CUST10416,2021-12-25,796.77
CUST10416,2022-03-15,2161.21
CUST10441,2021-06-01,404.52
CUST10626,2024-04-14,477.05
CUST10834,2024-02-21,1757.9
CUST10569,2024-09-03,353.43
CUST10951,2024-06-18,1062.91
CUST10683,2025-04-05,780.94
CUST10469,2025-04-07,1298.91
CUST10177,2025-07-27,1386.43
CUST10845,2021-10-30,1258.77
CUST10896,2024-10-28,1221.46
CUST10508,2023-12-08,150.66
CUST10585,2024-06-13,485.25
CUST10736,2021-03-08,459.57
CUST10266,2022-02-06,400.56
CUST10110,2025-07-26,495.11
CUST10965,2025-07-06,643.13
CUST10206,2024-11-06,335.77
CUST10309,2025-06-29,218.6
CUST10099,2023-04-17,738.46
CUST10643,2021-09-10,1256.01
CUST10382,2023-10-15,790.52
CUST10318,2021-09-09,1399.67
CUST10355,2021-12-06,652.17
CUST10093,2025-03-05,508.3
CUST10004,2024-07-29,1148.14
CUST10218,2024-01-06,1659.52
CUST10326,2025-03-31,1275.36
CUST10098,2025-02-22,1779.51
CUST10628,2022-12-31,1188.66
CUST10217,2024-08-02,543.03
CUST10461,2024-08-15,573.5
CUST10697,2021-01-21,4338.01
CUST10409,2022-12-27,1932.48
CUST10392,2023-10-05,464.53
CUST10791,2025-07-07,146.1
CUST10544,2024-06-04,470.36
CUST10204,2025-07-16,1119.87
CUST10254,2025-01-27,2490.4
CUST10446,2024-07-28,548.81
CUST10436,2024-12-31,118.36
CUST10830,2023-12-11,2841.03
CUST10131,2023-07-20,1195.48
CUST10361,2023-11-05,590.28
CUST10282,2024-01-30,483.97
CUST10641,2023-11-11,1862.43
CUST10368,2021-12-05,760.44
CUST10126,2023-01-19,168.88
CUST10944,2022-11-01,1995.04
CUST10046,2024-01-02,477.28
CUST10967,2023-08-02,981.92
CUST10704,2024-08-25,98.92
CUST10734,2024-11-26,1359.54
CUST10879,2021-04-29,2397.44
CUST10657,2024-07-22,293.61
CUST10389,2023-10-29,807.19
CUST10722,2025-01-02,2029.02
CUST10383,2024-05-13,250.05
CUST10503,2025-05-03,1340.63
CUST10586,2025-03-11,1476.98
CUST10794,2023-04-20,1925.18
CUST10188,2024-02-06,719.64
CUST10327,2024-10-09,941.27
CUST10083,2024-10-29,1253.25
CUST10618,2022-08-04,455.52
CUST10464,2025-01-14,1522.81
CUST10251,2024-02-24,1759.03
CUST10314,2025-06-06,540.55
CUST10884,2024-07-25,851.26
CUST10747,2023-11-16,1106.91
CUST10989,2022-05-01,428.96
CUST10544,2024-05-25,3037.02
CUST10426,2024-06-02,770.17
CUST10574,2022-10-21,741.02
CUST10592,2024-10-23,132.04
CUST10990,2023-08-27,1113.67
CUST10704,2024-05-22,462.99
CUST10871,2024-01-22,1965.64
CUST10985,2023-06-20,725.27
CUST10724,2022-09-03,1868.52
CUST10638,2023-04-09,1585.46
CUST10592,2024-10-20,665.82
CUST10548,2024-11-26,494.64
CUST10408,2024-01-29,523.93
CUST10408,2025-01-31,1566.91
CUST10853,2025-07-12,1609.79
CUST10133,2024-05-20,882.86
CUST10884,2023-07-15,195.89
CUST10222,2024-04-26,357.05
CUST10197,2023-08-06,97.59
CUST10016,2023-10-07,342.1
CUST10769,2023-12-03,1082.07
CUST10163,2023-08-17,866.15
CUST10354,2024-03-11,196.35
CUST10977,2023-11-04,377.06
CUST10136,2022-09-24,338.51
CUST10304,2025-07-27,563.58
CUST10328,2024-10-31,1236.47
CUST10901,2023-07-02,246.35
CUST10083,2024-06-15,1083.0
CUST10678,2025-06-05,815.88
CUST10025,2024-08-02,1228.32
CUST10050,2024-07-23,1119.32
CUST10063,2021-10-26,366.31
CUST10718,2025-06-28,303.88
CUST10265,2023-07-18,732.76
CUST10519,2024-02-14,3254.59
CUST10196,2024-09-08,389.98
CUST10192,2024-05-27,650.0
CUST10555,2022-04-15,1654.12
CUST10963,2024-05-23,492.87
CUST10240,2025-02-06,608.36
CUST10342,2021-06-26,1741.87
CUST10959,2025-03-03,389.74
CUST10527,2025-07-15,1031.03
CUST10780,2023-06-05,533.12
CUST10591,2024-11-06,592.59
CUST10384,2025-02-14,1778.83
CUST10222,2024-06-30,1178.75
CUST10816,2025-04-05,363.2
CUST10083,2025-05-14,2050.39
CUST10295,2024-08-11,962.51
CUST10124,2024-05-06,424.26
CUST10221,2022-12-16,736.3
CUST10111,2024-10-26,354.81
CUST10996,2023-08-27,976.33
CUST10887,2022-03-10,2431.25
CUST10973,2025-01-04,668.66
CUST10267,2024-03-16,646.19
CUST10738,2023-12-14,1726.91
CUST10383,2024-10-04,934.69
CUST10802,2024-03-12,1776.84
CUST10841,2025-01-07,662.01
CUST10577,2023-04-13,121.17
CUST10553,2022-08-17,256.48
CUST10554,2024-11-15,2029.11
CUST10130,2024-04-26,1600.91
CUST10273,2025-03-16,304.07
CUST10091,2023-04-20,1017.34
CUST10201,2024-10-09,191.0
CUST10676,2023-09-23,866.38
CUST10776,2023-01-21,481.32
CUST10709,2022-01-25,1162.14
CUST10926,2023-11-25,783.83
CUST10324,2021-10-23,564.87
CUST10780,2024-04-29,483.69
CUST10914,2023-11-02,189.84
CUST10016,2024-04-08,2696.66
CUST10359,2025-07-10,495.29
CUST10416,2022-12-28,746.43
CUST10975,2023-12-22,808.22
CUST10088,2022-09-08,1888.95
CUST10217,2022-12-31,1402.05
CUST10843,2022-10-01,923.3
CUST10896,2025-05-15,1290.41
CUST10895,2022-05-25,91.75
CUST10684,2024-06-29,134.8
CUST10594,2022-12-29,1031.01
CUST10040,2022-07-21,2092.09
CUST10019,2023-07-04,891.22
CUST10919,2025-06-26,938.48
CUST10458,2024-09-12,252.28
CUST10788,2024-03-18,416.72
CUST10312,2025-04-14,1293.25
CUST10942,2023-08-03,528.32
CUST10571,2021-06-22,176.89
CUST10243,2021-08-21,1353.91
CUST10826,2025-02-01,1729.11
CUST10514,2023-10-24,612.3
CUST10776,2023-08-10,2184.01
CUST10018,2023-09-03,326.12
CUST10397,2024-02-02,669.04
CUST10466,2025-05-24,1366.69
CUST10179,2023-08-04,344.84
CUST10801,2024-09-23,845.32
CUST10450,2023-05-07,892.76
CUST10822,2023-12-14,1222.55
CUST10744,2021-02-23,1350.48
CUST10988,2025-04-16,1585.86
CUST10551,2023-10-04,715.83
CUST10034,2021-10-12,1114.28
CUST10009,2024-04-09,393.2
CUST10133,2022-01-14,1175.23
CUST10311,2025-06-15,1876.55
CUST10488,2023-03-12,523.49
CUST10631,2025-03-13,273.54
CUST10495,2024-08-10,966.79
CUST10808,2023-05-14,396.12
CUST10646,2021-07-08,219.61
CUST10660,2021-09-17,216.33
CUST10660,2022-02-01,726.33
CUST10789,2024-02-07,1534.37
CUST10562,2024-12-27,642.42
CUST10726,2023-12-16,85.61
CUST10035,2022-12-26,326.1
CUST10765,2024-08-14,909.55
CUST10462,2023-11-18,55.36
CUST10252,2023-11-07,909.35
CUST10200,2021-12-17,919.89
CUST10073,2025-05-08,534.09
CUST10013,2024-04-30,523.25
CUST10440,2024-02-17,1092.65
CUST10812,2023-12-10,1261.72
CUST10849,2022-03-07,1296.3
CUST10147,2024-10-02,3528.53
CUST10004,2025-05-09,700.2
CUST10905,2025-02-10,188.65
CUST10058,2023-10-09,786.01
CUST10548,2022-08-25,545.13
CUST10276,2025-05-16,963.49
CUST10330,2024-06-14,762.89
CUST10068,2021-05-02,1714.42
CUST10226,2024-07-15,853.68
CUST10003,2023-12-16,244.33
CUST10555,2022-06-01,580.56
CUST10137,2023-04-18,3025.08
CUST10098,2024-02-02,72.37
CUST10832,2024-08-03,1331.99
CUST10935,2025-06-21,455.33
CUST10357,2022-08-05,320.75
CUST10960,2023-02-12,568.47
CUST10651,2023-12-14,567.3
CUST10204,2024-05-30,1393.77
CUST10284,2024-05-05,663.38
CUST10492,2024-12-10,81.39
CUST10178,2024-07-06,583.04
CUST10844,2024-05-23,1838.26
CUST10763,2023-06-08,1351.51
CUST10678,2024-09-24,8.71
CUST10473,2024-08-20,418.95
CUST10638,2023-11-14,473.22
CUST10147,2024-05-16,543.82
CUST10990,2023-05-16,1771.95
CUST10913,2024-08-02,2298.2
CUST10546,2023-12-03,1222.98
CUST10324,2023-11-27,246.94
CUST10165,2024-06-27,1166.38
CUST10994,2024-12-28,430.45
CUST10403,2024-03-05,792.69
CUST10960,2023-11-01,546.44
CUST10604,2023-11-14,725.65
CUST10213,2024-01-25,415.71
CUST10305,2024-01-28,1290.91
CUST10610,2025-06-21,437.67
CUST10691,2024-03-28,952.85
CUST10676,2024-05-02,274.92
CUST10832,2024-12-11,149.78
CUST10936,2025-07-11,1711.47
CUST10879,2025-05-14,1560.36
CUST10260,2023-10-15,1398.88
CUST10468,2024-10-08,661.98
CUST10448,2022-04-27,632.43
CUST10139,2024-12-30,372.2
CUST10188,2023-10-19,909.33
CUST10179,2022-12-24,1920.7
CUST10160,2022-11-27,179.44
CUST10510,2023-04-13,1657.18
CUST10416,2023-11-05,838.08
CUST10764,2025-02-25,434.31
CUST10332,2022-06-22,658.27
CUST10172,2024-03-07,592.85
CUST10632,2025-01-16,847.3
CUST10790,2024-12-09,1184.79
CUST10143,2021-07-07,1130.79
CUST10271,2023-12-22,336.04
CUST10860,2024-12-11,195.54
CUST10907,2024-02-04,1612.38
CUST10553,2024-06-17,491.58
CUST10664,2024-05-18,92.89
CUST10738,2023-11-17,1271.63
CUST10675,2023-01-24,774.22
CUST10662,2024-11-02,401.74
CUST10023,2023-07-22,511.08
CUST10945,2024-10-11,474.36
CUST10413,2024-06-10,576.12
CUST10817,2024-06-12,1688.11
CUST10547,2025-07-06,692.37
CUST10278,2024-04-06,955.84
CUST10669,2025-03-26,152.27
CUST10953,2024-11-20,1279.99
CUST10176,2023-05-30,2700.07
CUST10556,2022-01-19,818.14
CUST10361,2024-02-14,1683.68
CUST10749,2023-07-21,1033.39
CUST10766,2024-02-26,98.79
CUST10111,2024-05-18,922.07
CUST10547,2025-01-04,1285.83
CUST10256,2025-03-24,548.95
CUST10045,2024-03-13,963.93
CUST10179,2023-03-02,256.43
CUST10887,2023-06-03,647.66
CUST10648,2022-09-07,478.8
CUST10708,2024-03-11,1358.38
CUST10434,2021-12-07,1521.72
CUST10024,2023-02-12,809.62
CUST10928,2025-03-03,846.95
CUST10066,2024-07-09,567.44
CUST10660,2023-11-03,818.24
CUST10020,2025-06-01,84.24
CUST10590,2025-02-19,1207.32
CUST10554,2024-04-18,1037.88
CUST10008,2024-02-14,335.62
CUST10473,2023-04-24,1923.73
CUST10551,2023-10-14,568.07
CUST10851,2024-08-01,181.69
CUST10441,2023-03-02,181.93
CUST10374,2024-02-04,2400.98
CUST10617,2025-03-15,2615.4
CUST10788,2022-05-24,2007.51
CUST10148,2023-03-01,1886.98
CUST10921,2024-07-27,265.61
CUST10181,2025-05-07,743.36
CUST10056,2023-01-29,1025.72
CUST10009,2025-02-01,289.94
CUST10377,2022-12-04,1396.3
CUST10742,2024-11-24,1420.94
CUST10601,2024-05-09,2963.78
CUST10664,2024-04-08,438.97
CUST10830,2024-09-15,2023.27
CUST10723,2021-04-13,1287.56
CUST10084,2024-10-31,2487.47
CUST10973,2024-11-22,611.65
CUST10056,2024-02-10,1321.14
CUST10125,2023-10-13,901.26
CUST10149,2025-06-11,3331.15
CUST10158,2023-08-15,581.2
CUST10849,2021-12-10,441.36
CUST10960,2025-05-22,3719.42
CUST10959,2025-03-23,196.18
CUST10022,2024-08-14,3671.55
CUST10261,2025-01-28,1881.37
CUST10224,2021-07-16,532.73
CUST10585,2025-06-23,914.23
CUST10759,2025-06-29,220.82
CUST10579,2024-08-11,790.32
CUST10946,2024-08-07,1167.08
CUST10196,2024-01-02,1000.28
CUST10692,2025-01-01,1083.5
CUST10922,2025-05-13,129.49
CUST10072,2022-06-22,1116.99
CUST10352,2022-05-29,944.19
CUST10416,2025-07-22,698.62
CUST10352,2025-04-12,3077.83
CUST10752,2022-08-11,1384.54
CUST10505,2023-05-04,2475.41
CUST10393,2025-04-15,1499.96
CUST10520,2025-01-13,299.84
CUST10195,2024-12-14,778.09
CUST10275,2025-03-19,1141.19
CUST10736,2021-03-10,484.13
CUST10564,2023-09-03,517.47
CUST10194,2024-07-02,521.89
CUST10741,2022-06-13,824.88
CUST10421,2025-07-27,548.5
CUST10811,2022-04-15,964.08
CUST10244,2025-07-13,1929.38
CUST10389,2025-01-21,605.94
CUST10223,2023-05-03,706.55
CUST10102,2023-07-24,691.01
CUST10330,2024-11-12,669.52
CUST10172,2024-05-06,681.99
CUST10413,2022-08-24,293.46
CUST10693,2020-08-31,1118.33
CUST10244,2023-12-21,1780.91
CUST10324,2024-11-24,652.05
CUST10555,2025-03-05,1019.2
CUST10950,2022-12-15,1888.17
CUST10380,2024-02-29,858.63
CUST10825,2021-09-26,909.39
CUST10894,2024-01-20,424.26
CUST10829,2024-10-03,606.44
CUST10032,2022-10-18,2182.6
CUST10212,2025-04-22,804.11
CUST10166,2024-12-19,1257.38
CUST10328,2025-06-21,656.9
CUST10310,2023-11-13,2253.76
CUST10634,2024-12-12,520.77
CUST10466,2022-02-25,876.39
CUST10102,2022-11-12,1774.37
CUST10014,2025-03-18,986.95
CUST10191,2023-11-04,939.95
CUST10848,2024-11-19,157.02
CUST10774,2025-07-05,1578.05
CUST10731,2022-07-28,1902.07
CUST10998,2023-11-14,2196.55
CUST10559,2024-07-11,42.43
CUST10376,2023-10-20,1541.91
CUST10207,2024-10-27,2444.71
CUST10162,2025-06-18,431.74
CUST10284,2021-12-16,2257.32
CUST10795,2023-10-15,748.01
CUST10164,2024-09-08,450.68
CUST10113,2023-02-09,236.88
CUST10195,2024-02-02,166.47
CUST10385,2021-07-28,430.11
CUST10573,2023-11-10,476.14
CUST10442,2023-05-02,1383.05
CUST10316,2024-07-26,336.12
CUST10211,2025-05-16,472.7
CUST10067,2022-05-11,1630.06
CUST10289,2023-08-06,821.97
CUST10875,2024-08-19,1790.56
CUST10511,2025-06-06,823.74
CUST10514,2024-07-14,1688.35
CUST10473,2023-01-16,2102.71
CUST10232,2022-01-03,467.71
CUST10855,2025-06-10,923.86
CUST10633,2025-05-25,558.32
CUST10741,2024-03-14,133.35
CUST10050,2025-04-19,1176.24
CUST10891,2024-05-02,1001.45
CUST10265,2023-09-26,2229.73
CUST10332,2022-03-05,247.15
CUST10401,2023-08-15,883.75
CUST10588,2024-03-02,993.49
CUST10752,2021-03-30,1214.48
CUST10864,2023-08-13,1564.95
CUST10158,2024-11-27,693.63
CUST10945,2024-08-27,369.03
CUST10668,2022-11-15,750.46
CUST10345,2024-09-17,906.12
CUST10863,2023-11-13,2720.63
CUST10985,2024-04-29,1968.34
CUST10967,2024-08-22,428.2
CUST10337,2024-03-05,522.93
CUST10462,2024-05-22,1106.56
CUST10172,2024-04-22,408.67
CUST10534,2024-01-15,1774.34
CUST10101,2025-05-22,360.73
CUST10824,2022-04-09,1542.92
CUST10466,2023-07-18,770.68
CUST10129,2024-06-18,403.3
CUST10157,2022-12-20,707.24
CUST10961,2025-02-04,695.33
CUST10000,2023-04-15,764.08
CUST10392,2023-08-08,303.47
CUST10915,2024-01-03,1546.3
CUST10173,2023-09-03,810.58
CUST10134,2024-01-26,1054.04
CUST10111,2024-04-19,444.83
CUST10569,2024-04-19,1697.06
CUST10652,2023-11-05,771.83
CUST10211,2023-08-31,554.74
CUST10647,2021-11-15,1136.13
CUST10881,2024-09-29,690.27
CUST10112,2025-07-19,2379.25
CUST10926,2024-04-26,2229.99
CUST10056,2025-05-21,310.51
CUST10796,2024-01-29,337.36
CUST10590,2024-12-29,1121.74
CUST10777,2024-12-25,1370.0
CUST10502,2023-07-22,1966.92
CUST10228,2024-06-15,1176.85
CUST10553,2021-11-13,834.72
CUST10407,2023-07-07,3945.72
CUST10734,2023-11-27,111.73
CUST10356,2022-05-29,629.92
CUST10300,2024-04-23,446.52
CUST10092,2021-03-04,1345.12
CUST10876,2025-03-04,1739.73
CUST10229,2025-01-30,746.08
CUST10377,2024-01-19,973.09
CUST10763,2024-05-17,2366.17
CUST10024,2022-07-16,1674.0
CUST10097,2024-04-15,340.3
CUST10269,2024-04-24,953.0
CUST10285,2022-09-21,2226.92
CUST10296,2022-04-22,891.7
CUST10564,2024-04-29,445.73
CUST10317,2024-01-22,1722.35
CUST10186,2024-02-25,43.1
CUST10441,2023-05-29,1091.11
CUST10704,2024-02-24,312.72
CUST10501,2024-11-26,2804.57
CUST10329,2022-08-19,1418.02
CUST10882,2022-02-15,849.85
CUST10385,2022-03-01,858.91
CUST10287,2022-08-30,2211.61
CUST10561,2025-05-17,863.15
CUST10789,2024-01-09,29.15
CUST10412,2023-01-10,3067.06
CUST10927,2024-02-22,563.99
CUST10213,2025-07-01,2996.14
CUST10427,2023-08-31,44.41
CUST10358,2024-10-05,376.14
CUST10072,2023-01-22,1668.71
CUST10716,2025-01-22,1000.94
CUST10546,2024-08-10,1758.34
CUST10940,2022-06-02,363.45
CUST10456,2024-01-13,972.83
CUST10311,2025-01-15,1134.5
CUST10314,2024-09-07,3437.91
CUST10405,2025-03-23,818.47
CUST10359,2025-04-26,190.63
CUST10724,2022-05-27,1411.25
CUST10945,2023-05-24,128.96
CUST10678,2024-06-05,1443.86
CUST10029,2024-07-25,827.44
CUST10291,2023-03-01,928.07
CUST10132,2025-06-17,942.86
CUST10906,2024-10-19,901.41
CUST10115,2021-03-31,643.65
CUST10765,2025-05-01,736.32
CUST10330,2024-05-12,343.73
CUST10242,2022-07-23,1314.14
CUST10687,2024-05-15,2008.66
CUST10909,2024-04-23,246.4
CUST10249,2024-09-29,895.89
CUST10528,2023-12-10,151.32
CUST10606,2021-10-27,1644.88
CUST10703,2025-01-18,494.48
CUST10872,2024-01-09,2766.35
CUST10351,2024-12-15,598.61
CUST10143,2024-05-12,857.47
CUST10615,2023-07-31,961.39
CUST10998,2025-03-26,1114.9
CUST10892,2024-07-16,1383.26
CUST10047,2023-07-01,168.29
CUST10967,2024-02-18,238.46
CUST10357,2025-06-15,1036.11
CUST10171,2023-02-20,213.6
CUST10596,2024-07-27,1122.56
CUST10257,2024-10-10,817.85
CUST10833,2024-05-16,2120.66
CUST10956,2025-05-20,1219.17
CUST10542,2024-01-14,1044.94
CUST10951,2025-05-13,667.39
CUST10657,2023-06-22,320.78
